legacy_id,legacy_name,legacy_lat,legacy_lon,trip_count,modern_id,modern_name,match_score,match_confidence,match_distance_m
3339,Berkeley Pl & 6 Ave,40.6765304,-73.97846879,39460,66de110b-0aca-11e7-82f6-3863bb44ef7c,Berkeley Pl & 6 Ave,100.0,high,0.0
372,Franklin Ave & Myrtle Ave,40.694546087246025,-73.95801365375519,39426,66dbe15d-0aca-11e7-82f6-3863bb44ef7c,Franklin Ave & Myrtle Ave,100.0,high,0.0
4327.09,Putnam Ave & Nostrand Ave,40.68402,-73.94977,39370,66dcbe7c-0aca-11e7-82f6-3863bb44ef7c,Putnam Ave & Nostrand Ave,100.0,high,0.0
7735.05,5 Ave & W 131 St,40.81014,-73.93973,39310,dad39e68-53f5-47c2-87e2-b1cc0e34f90f,5 Ave & W 131 St,100.0,high,0.0
7622.12,2 Ave & E 122 St,40.8006721,-73.9349,39309,625711ba-3b5d-46a7-a8f9-7f4eb17ec1be,2 Ave & E 122 St,100.0,high,0.0
3410,Dean St & Hoyt St,40.6864442,-73.98759104,39241,66de5613-0aca-11e7-82f6-3863bb44ef7c,Dean St & Hoyt St,100.0,high,0.0
3052,Lewis Ave & Madison St,40.686312,-73.935775,39195,66dcc047-0aca-11e7-82f6-3863bb44ef7c,Lewis Ave & Madison St,100.0,high,0.0
4422.05,Columbia St & Kane St,40.68763155,-74.0016256,39076,66ddeca9-0aca-11e7-82f6-3863bb44ef7c,Columbia St & Kane St,100.0,high,0.0
3303,Butler St & Court St,40.6849894,-73.99440329,38945,66dde914-0aca-11e7-82f6-3863bb44ef7c,Butler St & Court St,100.0,high,0.0
7701.21,5 Ave & W 126 St,40.80722,-73.9418,38936,1d130e43-0408-4423-bb52-77a08372cefa,5 Ave & W 126 St,100.0,high,0.0
3154,E 77 St & 3 Ave,40.77314236,-73.95856158,38921,66dd4841-0aca-11e7-82f6-3863bb44ef7c,E 77 St & 3 Ave,100.0,high,0.0
4987.06,White St & Moore St,40.704508,-73.9351,38886,9a52fbc1-d87a-4a65-941d-12fd55dbcdde,White St & Moore St,100.0,high,0.0
3388,President St & Henry St,40.6828003,-73.99990419,38879,66de4408-0aca-11e7-82f6-3863bb44ef7c,President St & Henry St,100.0,high,0.0
4483.10,Broadway & Madison St,40.68822,-73.91966,38862,679dcf08-d88c-4d1b-b81d-fe9f4aabbff7,Broadway & Madison St,100.0,high,0.0
3413,Wyckoff St & 3 Ave,40.6827549,-73.98258555,38815,66de59bd-0aca-11e7-82f6-3863bb44ef7c,Wyckoff St & 3 Ave,100.0,high,0.0
6441.06,W 37 St & Broadway,40.75227093837409,-73.98770570755005,38773,341730d7-a61d-499d-8c07-fa015f644e54,W 37 St & Broadway,100.0,high,0.0
3343,W 107 St & Columbus Ave,40.7997568,-73.9621128676,38692,66de12ff-0aca-11e7-82f6-3863bb44ef7c,W 107 St & Columbus Ave,100.0,high,0.0
5021.05,Kent Ave & Division Ave,40.706563674670925,-73.9683187007904,38647,c7604869-5b55-40cf-812e-fc97901bdf14,Kent Ave & Division Ave,100.0,high,0.0
4707.04,Nostrand Ave & Myrtle Ave,40.69527008,-73.95238108,38625,66dcca76-0aca-11e7-82f6-3863bb44ef7c,Nostrand Ave & Myrtle Ave,100.0,high,0.0
4169.04,Pioneer St & Van Brunt St,40.679043,-74.011169,38594,66de1368-0aca-11e7-82f6-3863bb44ef7c,Pioneer St & Van Brunt St,100.0,high,0.0
7774.02,Adam Clayton Powell Blvd & W 130 St,40.812346,-73.946168,38576,b79bb851-130f-473d-83fc-f602aa0a4ca9,Adam Clayton Powell Blvd & W 130 St,100.0,high,0.0
3579.04,Windsor Pl & Howard Pl,40.659490558938955,-73.98013919591904,38527,993fc83f-52c6-43f4-bb49-4abe4ad48150,Windsor Pl & Howard Pl,100.0,high,0.0
6839.1,Grand Army Plaza & Central Park S,40.7643971,-73.97371465,38461,1964061627836181486,Central Park S & Grand Army Plaza,94.6,high,26.9
4440.02,Yankee Ferry Terminal,40.68706579875912,-74.01675585121666,38451,35915f48-31c5-499a-b845-2ca2fb541904,Yankee Ferry Terminal,100.0,high,0.0
5099.02,Waterbury St & Stagg St,40.71019,-73.93734,38356,bfbd1f09-afd2-49d2-8674-3a07b3c929a4,Waterbury St & Stagg St,100.0,high,0.0
3105,N 15 St & Wythe Ave,40.724055,-73.955736,38295,66dd1ad8-0aca-11e7-82f6-3863bb44ef7c,N 15 St & Wythe Ave,100.0,high,0.0
6345.01,E 39 St & 2 Ave (old),40.747804,-73.973442,38259,,,0,none,0
3296,E 93 St & 2 Ave,40.782454175279874,-73.9489196240902,38218,66dde630-0aca-11e7-82f6-3863bb44ef7c,E 93 St & 2 Ave,100.0,high,0.0
3355,E 66 St & Madison Ave,40.76800889305947,-73.96845281124115,38139,66de1a1f-0aca-11e7-82f6-3863bb44ef7c,E 66 St & Madison Ave,100.0,high,0.0
4898.02,Irving Ave & DeKalb Ave,40.7027,-73.92095,38082,d5d589e6-457f-4cd4-bf78-59165dce28b2,Irving Ave & DeKalb Ave,100.0,high,0.0
5024.09,Fulton St & Pearl St,40.70772198491691,-74.00438636541367,37981,e8df73bd-5d3d-47c9-b04d-bcec4db5540f,Cliff St & Fulton St,61.6,low,87.2
6700.01,W 52 St & 5 Ave,40.75992262,-73.97648516,37942,66dc80b4-0aca-11e7-82f6-3863bb44ef7c,W 52 St & 5 Ave,100.0,high,0.0
6505.09,24 St & 41 Ave,40.752474,-73.939991,37937,3bfc859b-5c5f-43bc-b2e7-b64ed8ea9ede,24 St & 41 Ave,93.3,high,33.5
7942.21,Riverside Dr & W 138 St,40.823168,-73.955857,37882,01a1343d-9c7b-4a83-8a5a-a600187f19c4,Riverside Dr & W 138 St,100.0,high,0.0
3436,Greenwich St & Hubert St,40.721319,-74.010065,37797,66de867e-0aca-11e7-82f6-3863bb44ef7c,Greenwich St & Hubert St,100.0,high,0.0
3088,Union Ave & Jackson St,40.7160751,-73.952029,37790,66dcfaf6-0aca-11e7-82f6-3863bb44ef7c,Union Ave & Jackson St,100.0,high,0.0
6212.04,48 Ave & 5 St,40.744363287066875,-73.9558732509613,37748,66dd243c-0aca-11e7-82f6-3863bb44ef7c,48 Ave & 5 St,100.0,high,0.0
3882.01,12 St & 4 Ave,40.668603,-73.9904394,37724,66de06ef-0aca-11e7-82f6-3863bb44ef7c,12 St & 4 Ave,100.0,high,0.0
4768.02,Park Ave & Marcus Garvey Blvd,40.698617,-73.941342,37667,66dd546c-0aca-11e7-82f6-3863bb44ef7c,Park Ave & Marcus Garvey Blvd,100.0,high,0.0
4124.04,Verona Pl & Fulton St,40.6803560840434,-73.9476791024208,37608,1859088223746072684,Verona Pl & Fulton St,100.0,high,0.0
3386,1 Pl & Clinton St,40.6809591,-73.99905709,37580,66de4336-0aca-11e7-82f6-3863bb44ef7c,1 Pl & Clinton St,100.0,high,0.0
3701,Cliff St & Fulton St,40.70831794366396,-74.00504082441329,37546,e8df73bd-5d3d-47c9-b04d-bcec4db5540f,Cliff St & Fulton St,97.9,high,10.3
3496,1 Ave & E 110 St,40.7923272,-73.9383,37477,0b613329-b8c8-4b8c-ad40-79952aa41157,1 Ave & E 110 St,100.0,high,0.0
7893.05,Adam Clayton Powell Blvd & W 141 St,40.819241,-73.941057,37379,d0b87aa7-7e19-40d2-8f7d-6a622e6ac391,Adam Clayton Powell Blvd & W 141 St,100.0,high,0.0
3599,Franklin Ave & Empire Blvd,40.66314,-73.9605695,37148,56b3ca32-104a-4920-a879-a97a820858c4,Washington Ave & Empire Blvd,84.4,high,0.0
3067,Broadway & Whipple St,40.7016657,-73.9437303,37028,66dccd65-0aca-11e7-82f6-3863bb44ef7c,Broadway & Whipple St,100.0,high,0.0
7636.05,E 123 St & Lexington Ave,40.8029263,-73.9379,36980,16a4effc-282e-4053-b47b-31f734d50c08,E 123 St & Lexington Ave,100.0,high,0.0
5473.03,Engert Ave & McGuinness Blvd,40.72158,-73.94546,36964,74feba30-26a5-4949-b3a0-d6e13ba1a20c,Engert Ave & McGuinness Blvd,100.0,high,0.0
4818.03,Union Ave & Wallabout St,40.70029511,-73.95032283,36934,66dccc99-0aca-11e7-82f6-3863bb44ef7c,Union Ave & Wallabout St,100.0,high,0.0
5403.05,Graham Ave & Herbert St,40.71929301,-73.94500379,36803,66dd0808-0aca-11e7-82f6-3863bb44ef7c,Graham Ave & Herbert St,100.0,high,0.0
3715,Driggs Ave & N 9 St,40.71816969454208,-73.95520135760307,36546,1b28836b-29fd-47a7-9a98-44cd792918fb,Driggs Ave & N 9 St,100.0,high,0.0
4513.09,Ashland Pl & Dekalb Ave,40.690065,-73.978776,36542,1ecc9936-ee0c-44b2-baa8-237564c8e4fd,Ashland Pl & Dekalb Ave,100.0,high,0.0
8018.09,W 146 St & Broadway,40.826969,-73.949738,36494,1d8e51b0-8131-4c1f-93fb-f04952c157c0,W 146 St & Broadway,100.0,high,0.0
4856.05,Irving Ave & Harman St,40.70108,-73.9179,36472,45e8c326-b12d-4be6-b040-bb6de9986d25,Irving Ave & Harman St,100.0,high,0.0
4565.07,Schermerhorn St & Court St,40.6910363748993,-73.99201065301895,36447,3d835eaa-a102-42c5-b6c0-2c693b1d0677,Schermerhorn St & Court St,100.0,high,0.0
7121.02,E 80 St & 2 Ave,40.77391390238118,-73.9543953537941,36404,66ddb41c-0aca-11e7-82f6-3863bb44ef7c,E 80 St & 2 Ave,100.0,high,0.0
443,Bedford Ave & S 9 St,40.70853074,-73.96408963,36307,66dc192f-0aca-11e7-82f6-3863bb44ef7c,Bedford Ave & S 9 St,100.0,high,0.0
3581,Underhill Ave & Lincoln Pl,40.6740123,-73.9671457,36146,c83e1ef5-776e-417e-8ee2-d08ca121f884,Underhill Ave & Lincoln Pl,100.0,high,0.0
5442.09,Manhattan Av & Leonard St,40.72084,-73.94844,36121,bd30f2a1-38ec-474d-9e36-07f688e87427,Manhattan Ave & Leonard St,98.6,high,0.0
3049,Cambridge Pl & Gates Ave,40.68488,-73.96304,36102,66dcbefb-0aca-11e7-82f6-3863bb44ef7c,Cambridge Pl & Gates Ave,100.0,high,0.0
3144,E 81 St & Park Ave,40.77677702,-73.9590097,36069,66dd4423-0aca-11e7-82f6-3863bb44ef7c,E 81 St & Park Ave,100.0,high,0.0
3665.06,Sterling St & Bedford Ave,40.6627059,-73.9569115,36065,981f1311-004f-41c3-ba5b-3679f78aeb70,Sterling St & Bedford Ave,100.0,high,0.0
3454,Leonard St & Maujer St,40.7103685423523,-73.94705951213837,36011,66dea596-0aca-11e7-82f6-3863bb44ef7c,Leonard St & Maujer St,100.0,high,0.0
5137.13,Spruce St & Gold St,40.7103231,-74.0043228,36004,,,0,none,0
4784.02,Greene Av & Myrtle Av,40.698568,-73.918877,35898,20f3a578-4dfa-45ca-a917-b394d77ee08e,Greene Ave & Myrtle Ave,96.8,high,0.0
5210.01,Powers St & Olive St,40.71323,-73.93894,35851,fc5ee04d-710b-45ba-aae0-303b8e95ea89,Powers St & Olive St,100.0,high,0.0
3562,Classon Ave & St Marks Ave,40.6765198,-73.9596082,35799,956e9f8d-d23a-4a0e-bf28-84180e818af7,Classon Ave & St Marks Ave,97.0,high,15.0
5400.08,Duane St & Greenwich St,40.71748752,-74.010455,35743,1b038e21-e199-4c47-bef0-f4bcdc06b73b,Duane St & Hudson St,56.1,low,113.6
7832.04,W 135 St & Lenox Terrace Pl,40.813619,-73.939336,35672,ecb2eebe-67c0-43b8-baae-71abb1a0ec6a,W 135 St & Lenox Terrace Pl,100.0,high,0.0
3068,Humboldt St & Varet St,40.7031724,-73.940636,35639,,,0,none,0
3572,34 Ave & 38 St,40.756913,-73.921631,35548,2025623258130320038,34 Ave & 38 St,93.9,high,30.3
4906.07,George St & Wilson Ave,40.702997,-73.92997,35507,f3b359e2-7983-4aaf-b6b0-e3b7d30816a4,George St & Wilson Ave,100.0,high,0.0
3452,Bayard St & Leonard St,40.71915571696044,-73.94885390996933,35495,66dea4bf-0aca-11e7-82f6-3863bb44ef7c,Bayard St & Leonard St,100.0,high,0.0
4850.04,Tompkins Ave & Hopkins St,40.69957608,-73.94708417,35490,66dcccfe-0aca-11e7-82f6-3863bb44ef7c,Tompkins Ave & Hopkins St,100.0,high,0.0
3057,Kosciuszko St & Tompkins Ave,40.69128258,-73.9452416,35488,66dcc44a-0aca-11e7-82f6-3863bb44ef7c,Kosciuszko St & Tompkins Ave,100.0,high,0.0
3397,Court St & Nelson St,40.6763947,-73.99869893,35383,66de4b0b-0aca-11e7-82f6-3863bb44ef7c,Court St & Huntington St,73.5,medium,53.0
7903.02,Broadway & W 133 St,40.8190344,-73.956156,35310,a1112e04-bc50-4782-b3d6-bb5902c0e8db,Broadway & W 133 St,100.0,high,0.0
6495.17,31 St & Northern Blvd,40.75186951421875,-73.93349289894103,35198,1e83ffdc-8e72-45c0-8210-4f37e60505c9,31 St & Northern Blvd,100.0,high,0.0
4697.01,Throop Ave & Myrtle Ave,40.69622937,-73.94371094,35084,66dcc920-0aca-11e7-82f6-3863bb44ef7c,Throop Ave & Myrtle Ave,100.0,high,0.0
7018.01,31 St & Hoyt Ave N,40.7711528,-73.9170074,34992,6cd10426-b4e9-40e1-9b35-61f609190ac0,31 St & Hoyt Ave N,100.0,high,0.0
4208.01,Sterling Pl & 5 Ave,40.678970070475735,-73.97855266928671,34931,27c71510-d515-4add-b660-6efd6f225cd1,Sterling Pl & 5 Ave,100.0,high,0.0
3241,Monroe St & Tompkins Ave,40.686203,-73.944694,34922,66ddb595-0aca-11e7-82f6-3863bb44ef7c,Monroe St & Tompkins Ave,100.0,high,0.0
5114.08,South End Ave & Albany St,40.709957,-74.016538,34913,1794096824496960148,South End Ave & Albany St,100.0,high,0.0
6614.01,28 St & 36 Ave,40.757186,-73.932719,34701,35b8b636-18d3-4860-b0a9-39c0bce96a10,28 St & 36 Ave,100.0,high,0.0
7851.04,5 Av & W 139 St,40.815484,-73.935856,34617,4780d9d1-b886-4e72-9d18-cb152f73e10a,5 Ave & W 139 St,97.7,high,0.0
5073.07,Greenwich St & Rector St,40.70806582380646,-74.0135595202446,34538,6067af3d-f7ed-4149-a394-2fc2eb295872,Greenwich St & Rector St,100.0,high,0.0
4781.05,Nassau St & Duffield St,40.698477,-73.98384,34369,f8c1c90f-4ec0-44bd-b097-cfafc887744d,Nassau St & Duffield St,100.0,high,0.0
3404,7 St & 5 Ave,40.6704922,-73.98541675,34368,66de5005-0aca-11e7-82f6-3863bb44ef7c,7 St & 5 Ave,100.0,high,0.0
7898.03,St Nicholas Ave & W 137 St,40.818477,-73.947568,34346,b371c432-b682-412f-9b85-8df84ce7a9f3,St Nicholas Ave & W 137 St,100.0,high,0.0
7872.03,Lenox Ave & W 140 St,40.817245,-73.938787,34259,bd1760ad-3af3-4ede-9bd7-c8fbf46d7192,Lenox Ave & W 140 St,100.0,high,0.0
3047,Halsey St & Tompkins Ave,40.6823687,-73.944118,34210,66dcbdc2-0aca-11e7-82f6-3863bb44ef7c,Halsey St & Tompkins Ave,100.0,high,0.0
3611.02,Prospect Park SW & 10 Ave,40.659945,-73.977504,34072,42bf7170-61ab-44a0-aafe-1b89d7271718,Prospect Park SW & 10 Ave,100.0,high,0.0
4914.03,Bushwick Ave & Forrest St,40.70076,-73.93641,34024,0575e356-72f4-4251-8e15-574cf60bd190,Bushwick Ave & Forrest St,100.0,high,0.0
4936.14,Water St & Main St,40.703212,-73.990409,33952,cb04be8e-8edc-4c9d-bfc0-76f94e3a3d9b,Main St & Plymouth St,62.9,low,69.0
3537,Carlton Ave & Dean St,40.6809741,-73.9710097,33943,c3189056-8eda-4278-891f-e8e15c2d759a,Carlton Ave & Dean St,100.0,high,0.0
5359.13,Church St & Worth St,40.71688538495366,-74.00650128722191,33860,c2800791-1911-4f2b-8fc7-bed280c557c0,Church St & Worth St,100.0,high,0.0
7748.02,E 132 St & Madison Ave,40.810224,-73.937195,33774,1ec7ef9f-ab60-4a64-821d-883ba547273a,E 132 St & Madison Ave,100.0,high,0.0
6605.08,34 St & 35 Ave,40.7569332,-73.9262231,33726,f6143531-4a16-4aac-9b55-573ef7ef162e,34 St & 35 Ave,100.0,high,0.0
4751.01,Cedar St & Myrtle Ave,40.697842,-73.926241,33694,21361381-fd4a-44a4-bfa7-61f075192ce9,Cedar St & Myrtle Ave,100.0,high,0.0
3438,E 76 St & 3 Ave,40.772248537721744,-73.95842134952545,33647,66dd4841-0aca-11e7-82f6-3863bb44ef7c,E 77 St & 3 Ave,75.3,medium,100.1
4488.09,Boerum Pl\t& Pacific St,40.68848905639242,-73.99116039276123,33424,,,0,none,0
4285.09,Rockaway Ave & Bainbridge St,40.68319988172761,-73.91166642308235,33421,59e3766c-0629-4ff1-a1d9-bc0514a55487,Rockaway Ave & Bainbridge St,100.0,high,0.0
5276.04,S 2 St & Kent Ave,40.714731,-73.966612,33414,1786698158713921798,S 2 St & Kent Ave,100.0,high,0.0
6566.01,Southpoint Park,40.75370225419114,-73.95865201950072,33412,ad17bd9a-735b-4a11-8ad3-dc7800e342af,Southpoint Park,100.0,high,0.0
4565.06,State St & Smith St,40.689269,-73.98912867,33256,c2291f8e-3b07-4671-82af-2b947825de4a,State St & Smith St,90.8,high,45.9
7954.12,Frederick Douglass Blvd & W 145 St,40.823061,-73.941928,33244,943be327-0320-4ae1-8eb0-8a56f86a4fb6,Frederick Douglass Blvd & W 145 St,100.0,high,0.0
6538.11,38 Ave & 29 St,40.75473,-73.93367,33144,ad41e353-033e-484f-8d76-78014e11e9d7,38 Ave & 29 St,100.0,high,0.0
5082.08,Jefferson St & Cypress Ave,40.70907,-73.92157,33131,5ffde991-1125-443e-bc97-6827b2b9c97b,Jefferson St & Cypress Ave,100.0,high,0.0
3238,E 80 St & 2 Ave,40.77391390238118,-73.9543953537941,33124,66ddb41c-0aca-11e7-82f6-3863bb44ef7c,E 80 St & 2 Ave,100.0,high,0.0
4956.02,Humboldt St & Varet St,40.7031724,-73.940636,33111,,,0,none,0
5419.04,N 5 St & Wythe Ave,40.718389,-73.961501,33066,1786697003367719132,N 5 St & Wythe Ave,100.0,high,0.0
8018.04,Riverside Dr & W 145 St,40.827305,-73.951989,33062,ccaadb70-6c87-4ccc-9914-a3167bd1bc0e,Riverside Dr & W 145 St,100.0,high,0.0
8336.02,Wadsworth Ave & W 179 St,40.848467,-73.936064,32874,774c5443-d463-42b3-bfc5-b0ab3c56fe35,Wadsworth Ave & W 179 St,100.0,high,0.0
3297,6 St & 7 Ave,40.6686627,-73.97988067,32821,66dde69c-0aca-11e7-82f6-3863bb44ef7c,6 St & 7 Ave,100.0,high,0.0
3533,St. Nicholas Ave & W 126 St,40.8114323,-73.9518776,32787,dd8627c8-4190-4a30-8758-e77a7b010437,St Nicholas Ave & W 126 St,98.7,high,0.0
3042,Fulton St & Utica Ave,40.6794268,-73.9298911,32781,66dcba5e-0aca-11e7-82f6-3863bb44ef7c,Fulton St & Utica Ave,100.0,high,0.0
3628,Lenox Ave & W 117 St,40.8025566,-73.9490782,32732,dc8223ad-4108-40a8-9ff5-35e8490b4077,Lenox Ave & W 117 St,100.0,high,0.0
3071,Boerum St & Broadway,40.70538077,-73.94976519,32611,66dce5c9-0aca-11e7-82f6-3863bb44ef7c,Boerum St & Broadway,100.0,high,0.0
4600.09,Bushwick Ave & Linden St,40.69146,-73.92146,32550,74723006-b32f-4590-8cc7-f15eec3808fe,Bushwick Ave & Linden St,100.0,high,0.0
3447,E 71 St & 1 Ave,40.76703432309872,-73.95622730255127,32497,,,0,none,0
3549,Grand Ave & Bergen St,40.678045,-73.962408,32485,1d32e684-602b-46b6-8c96-ab47b57a03f3,Grand Ave & Bergen St,100.0,high,0.0
6812.06,30 Ave & 41 St,40.763422,-73.914142,32459,2743a950-3a1f-4a58-8fe0-f4105033e0e3,30 Ave & 41 St,100.0,high,0.0
3062,Myrtle Ave & Marcy Ave,40.69539817,-73.94954908,32362,66dcca0d-0aca-11e7-82f6-3863bb44ef7c,Myrtle Ave & Marcy Ave,100.0,high,0.0
4143.04,3 Ave & Carroll St,40.677027,-73.9865,32346,bdcbd89b-9ae0-461b-aa1d-7db7ead07400,3 Ave & Carroll St,100.0,high,0.0
4208.11,Baltic St & 5 Ave,40.6795766,-73.97854971,32319,27c71510-d515-4add-b660-6efd6f225cd1,Sterling Pl & 5 Ave,63.2,low,67.4
3095,Graham Ave & Herbert St,40.71929301,-73.94500379,32294,66dd0808-0aca-11e7-82f6-3863bb44ef7c,Graham Ave & Herbert St,100.0,high,0.0
4148.07,Pacific St & Classon Ave,40.6791944,-73.9587903,32286,292ad4f3-9fb0-44ec-9e61-613c711f73c1,Pacific St & Classon Ave,100.0,high,0.0
6737.03,36 Ave & 10 St,40.7614376,-73.9411265,32201,822d96e8-fb6c-463a-b866-aec9e408ad5e,36 Ave & 10 St,100.0,high,0.0
4680.05,Bushwick Ave & Dekalb Ave,40.69502,-73.92825,32177,a3d72b5b-9587-4f33-9722-c01e20a9b358,Bushwick Ave & Dekalb Ave,100.0,high,0.0
5332.10,Jackson St & Leonard St,40.71638031973561,-73.94821286201477,32120,66dea674-0aca-11e7-82f6-3863bb44ef7c,Jackson St & Leonard St,100.0,high,0.0
4821.10,Adams St & Prospect St,40.70076308326151,-73.98869812488556,32045,b7af52d2-fd23-4970-8513-be7c681480c4,Adams St & Prospect St,100.0,high,0.0
5282.02,Devoe St & Morgan Ave,40.713811,-73.93515,31976,84a7baff-415b-4ab9-a859-74c2801483ce,Devoe St & Morgan Ave,100.0,high,0.0
3050,Putnam Ave & Throop Ave,40.6851532,-73.94111,31950,66dcbf69-0aca-11e7-82f6-3863bb44ef7c,Putnam Ave & Throop Ave,100.0,high,0.0
4497.09,Congress St & Hicks St,40.6893952,-73.9995126,31949,b516fedb-3ced-4683-8c17-7e5f6dadf04d,Congress St & Hicks St,100.0,high,0.0
3498.09,Prospect Park SW & 16 St,40.657265,-73.974165,31835,52dd11f4-bbd0-49ab-912b-06fac40d275d,Prospect Park SW & 16 St,100.0,high,0.0
3615,44 Dr & 21 St,40.748,-73.9460927,31833,1882736039096477712,44 Dr & 21 St,89.7,medium,51.7
4074.14,Classon Ave & St Marks Ave,40.676513,-73.959431,31782,956e9f8d-d23a-4a0e-bf28-84180e818af7,Classon Ave & St Marks Ave,100.0,high,0.0
3390,E 109 St & 3 Ave,40.79329668,-73.9432083,31775,1835618878584115330,3 Ave & E 109 St,97.7,high,11.5
7967.04,River Ave & E 151 St,40.822217,-73.928939,31750,141eb0e0-e78d-411a-a0be-202a6424cc93,River Ave & E 151 St,100.0,high,0.0
7735.23,E 128 St & Madison Ave,40.80756,-73.939182,31723,c63a83a0-bda1-40a6-835b-f82c363543b9,E 128 St & Madison Ave,100.0,high,0.0
7865.09,Broadway & W 131 St,40.817555,-73.957163,31712,26599393-b967-44a6-a998-cb72ca53cd9e,Broadway & W 131 St,100.0,high,0.0
6943.07,25 Ave & 41 St,40.767666,-73.910963,31669,c7be2714-14db-421f-a19e-f6a7bf6e8d26,25 Ave & 41 St,100.0,high,0.0
3788,E 12 St & 4 Av,40.73269,-73.98974,31655,0f45bcf6-7028-4584-a51e-4129847dbebc,4 Ave & E 12 St,91.3,high,31.5
8282.13,W 169 St & Fort Washington Ave,40.842842,-73.942125,31609,7d455e9a-20b4-4b03-8248-0d982fdfa21b,W 168 St & Fort Washington Ave,81.1,medium,82.8
6688.01,Crescent St & 35 Ave,40.7596276,-73.9321455,31604,d265dbc7-ef55-4f5b-8a2b-f2015dc71fb8,Crescent St & 35 Ave,100.0,high,0.0
3704.08,Sullivan Pl & Franklin Ave,40.66407983678161,-73.96025128666679,31496,1900647078394106472,McKeever Pl & Sullivan Pl,61.2,low,91.3
3542,Amsterdam Ave & W 119 St,40.8086249,-73.9596214,31354,1b00fb53-da32-4b14-9a9a-84a391c8951c,Amsterdam Ave & W 119 St,100.0,high,0.0
6128.04,49 Ave & 21 St,40.74252,-73.948852,31286,9e0b3452-ef6d-4e94-8c05-7bef199cdb74,49 Ave & 21 St,100.0,high,0.0
3103,N 11 St & Wythe Ave,40.72153267,-73.95782357,31283,1791188268875152272,N 9 St & Wythe Ave,64.7,low,148.4
8157.06,Broadway & W 160 St,40.835775,-73.9434,31180,344b52b0-73a9-4fe3-9132-23d0502dc0ae,Broadway & W 160 St,100.0,high,0.0
4366.01,Halsey St & Broadway,40.68565,-73.91564,31137,fd081854-3f37-420a-9785-ea63c09c12ad,Halsey St & Broadway,100.0,high,0.0
3571,Bedford Ave & Bergen St,40.676368,-73.952918,31090,a2f71eea-05a2-4fe7-99ab-f74535c880ae,Bedford Ave & Bergen St,100.0,high,0.0
6679.11,35 St & 34 Ave,40.7580583,-73.9242751,31089,d5788cfa-817e-4b65-b43f-edda222a3c3c,35 St & 34 Ave,100.0,high,0.0
3489,Gold St & Frankfort St,40.71069994631387,-74.00354146957397,31072,6f484a9d-c535-451e-a18f-f3afdc0a27af,Gold St & Frankfort St,100.0,high,0.0
7744.06,Lincoln Ave & E 138 St,40.810893,-73.927311,31017,11a8d465-b4eb-466b-a6ca-055f73994231,Lincoln Ave & E 138 St,100.0,high,0.0
7997.08,W 145 St & Amsterdam Ave,40.825244,-73.947257,30986,bb0ce308-e5d9-48c7-9f4b-cf0120f2c39a,W 145 St & Amsterdam Ave,100.0,high,0.0
6667.1,W 48 St & Rockefeller Plaza,40.757936,-73.97960275411606,30965,d29ea280-8b64-4a35-b12b-245525ae2a3a,W 48 St &  Rockefeller Plaza,93.6,high,31.9
8582.09,E Fordham Rd & Webster Ave,40.861748,-73.89105,30941,4bbf50a9-47c2-4a32-97c2-1f6bc4f9d401,E Fordham Rd & Webster Ave,100.0,high,0.0
8021.11,Grand Concourse & E 161 St,40.82713380423556,-73.9227358996868,30873,1f8f6714-42a7-45d5-86cd-a093c940b2c9,Grand Concourse & E 161 St,100.0,high,0.0
6072.16,Gansevoort St & Hudson St,40.73937600789778,-74.00520807425661,30856,1827839088308194240,Gansevoort St & Hudson St,100.0,high,0.0
7727.08,Amsterdam Ave & W 119 St,40.80863217506367,-73.95958609887202,30763,1b00fb53-da32-4b14-9a9a-84a391c8951c,Amsterdam Ave & W 119 St,99.4,high,3.1
5872.08,E 10 St & 5 Ave,40.73332,-73.995101,30763,66db5f40-0aca-11e7-82f6-3863bb44ef7c,E 10 St & 5 Ave,100.0,high,0.0
6233.04,Pier 61 at Chelsea Piers,40.746872,-74.00821,30699,1929504694747056164,Pier 61 at Chelsea Piers,100.0,high,0.0
3469,India St & West St,40.73181401720966,-73.95995020866394,30670,,,0,none,0
3737,Stanton St & Norfolk St,40.720747,-73.986274,30657,9394fb49-583f-4426-8d2f-a2b0ffb584d2,Stanton St & Norfolk St,100.0,high,0.0
3580,St Johns Pl & Washington Ave,40.6737236,-73.9631611,30629,add829db-2feb-4e81-af61-056791a6e53b,St Johns Pl & Washington Ave,100.0,high,0.0
8226.07,W 168th S & Fort Washington Ave,40.84210236102173,-73.9422395825386,30550,7d455e9a-20b4-4b03-8248-0d982fdfa21b,W 168 St & Fort Washington Ave,96.6,high,0.0
3344,Pioneer St & Van Brunt St,40.679043,-74.011169,30545,66de1368-0aca-11e7-82f6-3863bb44ef7c,Pioneer St & Van Brunt St,100.0,high,0.0
6432.1,E 41 St & Madison Ave (SE corner),40.752049,-73.979635,30529,,,0,none,0
3555,28 St & 41 Ave,40.751047,-73.93797,30491,9a40cb60-6ede-4c9e-9d64-dc55cae57f31,28 St & 41 Ave,100.0,high,0.0
5170.01,Stagg St & Morgan Ave,40.710681,-73.93372,30359,ab6aadd8-fa45-43aa-abea-c8e01ec5a0c8,Stagg St & Morgan Ave,100.0,high,0.0
